indiv	AGE	SEX	PC1
1717276	66	0	-2.33907
4410466	47	1	-10.9598
1525310	58	0	21.6819
1762454	58	0	-14.989
3082622	68	0	-13.1632
4520973	43	1	63.6894
3699119	54	1	-12.3503
2364468	43	0	-13.6392
2704455	61	0	-10.187
4724824	66	0	-11.0532
2279408	40	1	-12.1609
5335420	52	0	67.5078
4939958	62	0	408.895
3058907	62	0	360.619
2263538	64	1	-12.5927
4861528	69	1	-12.33
2002282	47	1	150.06
5773232	45	0	294.321
2104225	52	0	159.891
5320501	41	1	65.7424
4419340	68	0	-11.8498
4971975	65	0	-10.9165
1575525	43	1	102.49
1746511	45	1	92.4235
4393889	55	1	-0.774974
4909860	57	0	-11.4073
4868405	47	0	-10.1941
1221150	56	1	-14.3233
5330461	62	1	-9.71175
2034494	58	0	-13.9363
3654434	52	1	-7.70365
2003203	47	0	103.19
5590132	60	1	91.2236
5300415	56	0	341.657
5533311	62	1	-13.482
3422789	51	0	-2.71295
1617754	62	0	-12.4699
5329358	41	1	-14.4847
1609828	53	0	-10.8714
5929245	54	0	-9.69726
5362900	58	0	-12.3804
5392778	40	1	58.5672
5682749	48	0	160.222
4481928	68	0	-10.2362
4366238	57	0	-14.7545
2009035	67	1	-14.8453
2774512	65	1	70.2813
1538729	47	1	384.453
4035817	57	0	88.8181
2137168	53	0	58.8065
1002623	47	1	158.675
1174980	47	1	-10.8327
3142971	53	0	157.406
1087237	61	1	-15.1745
1677575	54	0	-14.6762
3547961	58	0	-11.9951
2881995	62	1	-13.0368
1892144	64	1	-12.808
2205451	47	1	3.12139
5777440	51	0	5.17931
4329878	64	0	18.3488
2346872	70	0	-15.0039
3638603	68	1	19.8937
4967177	42	1	153.275
5627106	46	1	-10.502
5722178	43	0	-10.9026
4856386	50	1	-11.9273
4817163	53	0	-14.9444
1808893	61	0	5.94361
1383893	54	0	-13.2735
5712878	41	1	100.566
4356026	42	1	-11.5682
3675351	63	0	2.54612
3938019	47	1	18.0293
5831909	65	0	392.484
3613194	53	1	88.5878
4807740	63	0	248.895
2214396	43	0	36.6869
1765581	60	1	-10.3845
2736634	62	0	398.029
1573398	68	1	58.8563
4828413	47	1	-12.3648
4943703	66	0	-13.1761
5713536	61	0	-5.10857
3340434	52	1	157.199
1675026	45	0	155.638
5683477	62	0	-12.2576
5543598	62	1	156.711
1957881	41	0	92.1315
2043168	63	0	178.338
1673413	55	0	387.838
3174084	53	1	363.303
5040978	59	0	-12.5093
2326369	53	1	97.7432
6013474	62	1	-12.9943
4622025	56	0	-10.2995
5921527	65	0	-13.3262
5990035	52	0	-12.1966
2720544	62	0	-13.1059
4451482	70	0	-11.2261
4315140	55	1	-8.85598
3867478	46	1	71.5627
4711813	66	0	-13.1673
1751494	44	0	27.711
5436126	58	1	-10.8656
5521500	58	1	-14.9811
5576281	41	1	-10.7668
5187556	42	1	-13.754
1155236	64	0	-14.8804
3289405	56	1	-14.7248
1582319	65	1	-12.8822
4666065	54	0	-9.55657
1631517	69	1	-12.8896
3213117	58	0	-13.4995
2452718	46	0	-11.4785
4125816	53	0	-4.76115
2624663	44	0	-16.6767
4415511	49	1	-13.0154
4003774	65	0	-3.6784
5235912	46	1	-11.9554
5648192	42	1	-11.9538
5320361	61	1	-13.1252
5073036	41	0	-9.07589
4366477	61	0	-13.3096
1226884	47	0	-12.1057
2577622	54	0	-11.2414
1782248	44	0	-10.9891
1225900	50	0	71.4678
5499836	48	1	-7.15096
2510868	49	0	-12.0377
4491991	54	0	169.117
1184208	43	1	33.6951
5253396	54	0	-14.8916
4914270	54	1	-12.7704
2256617	49	1	72.5516
5115040	57	0	20.0081
2362211	55	1	24.0782
1941244	50	1	-8.67394
1938636	43	1	-14.7558
4075636	46	0	-14.9639
1945731	54	1	409.426
3362431	57	0	-12.7834
5933114	42	0	-13.2449
5267177	52	1	404.443
4022046	41	1	39.5162
2553481	63	0	-12.6053
1661420	69	0	-9.99073
1297642	54	1	-14.87
5875826	66	0	-15.3171
3992395	66	0	64.5605
1672595	48	0	348.735
2505769	67	0	24.4735
4500417	40	1	-13.8789
3184952	53	1	19.4761
3803798	55	1	-14.0901
3423401	57	1	-11.3618
1452936	64	1	-10.8065
1583371	51	1	80.7889
3359567	65	1	368.876
4481668	53	1	5.49397
5520489	54	1	-14.2387
1847277	51	0	-15.1135
1417248	64	0	-11.2973
2025331	62	0	-12.6899
2224064	64	1	-12.3338
1406708	57	0	-10.8861
5416835	61	0	-10.8236
4945174	64	1	-12.1277
5929863	69	0	-13.182
5495183	64	0	-12.134
1166244	41	0	-10.0771
3633850	60	0	-4.81544
1898640	55	1	-11.2408
1888542	61	1	-12.5982
1011625	43	1	157.468
1317040	63	1	61.8668
4268834	57	0	15.3801
5495345	44	1	-11.9308
5747469	54	1	12.0478
3482302	62	1	-10.0176
3964731	49	0	350.636
1122338	46	0	156.153
5393831	52	1	344.455
1088736	50	0	389.792
1983967	53	0	3.78102
2979934	41	1	75.7698
1454389	68	1	387.499
3146200	66	0	-10.9239
2534393	55	1	-13.68
5832887	69	1	-9.7687
2231658	69	1	402.761
4353987	51	0	-15.6364
3950171	41	1	112.075
5162223	50	0	101.824
3963982	41	1	97.4254
1790500	59	0	1.24296
4631587	46	1	0.22476
5371945	68	0	-13.9138
4707699	62	1	-0.137246
5768054	53	0	403.314
2121921	47	1	66.1198
1347558	63	1	-7.38124
5812469	45	0	-13.5116
2710090	65	1	-11.4421
2734663	45	0	23.1552
5667383	59	0	-15.7793
3501434	66	0	-12.3844
1606326	53	1	377.434
3637154	40	1	-13.77
2795473	60	0	6.24441
4681279	58	0	126.178
3091946	56	0	-9.3441
4476061	45	0	36.664
1914723	46	1	60.1925
1442204	50	1	2.43542
5117115	55	1	-12.715
2319376	54	0	-13.4922
5695047	68	1	-11.6961
5207337	61	1	0.212647
1523707	61	1	-12.8812
1446903	61	1	-11.681
5060311	65	0	-14.768
1937474	41	1	68.6741
3039729	67	1	-13.0335
4757652	60	0	0.151814
1480338	64	0	-9.82946
3508211	61	1	-11.4199
5355820	59	1	-11.9928
2812863	42	0	2.58877
4737653	54	0	32.6298
4315550	59	0	-11.3266
2321234	44	1	-11.2813
3707801	49	0	-12.8986
2971309	44	1	1.53394
4476118	43	0	-9.7716
4771668	65	0	-14.8345
5287144	69	1	-12.223
1447711	69	0	90.0567
3195016	54	0	-11.0836
3037751	45	0	-12.9795
4653267	57	0	-14.862
5294842	48	0	-12.3251
3152636	52	0	22.3444
3863879	60	1	-0.836196
4302745	52	0	4.67604
1548678	69	1	71.3343
5536133	62	1	-11.1246
5542152	53	0	86.5451
5176927	40	0	204.075
2290009	65	0	65.8898
5043671	45	0	-8.02325
2618885	56	1	381.227
4351980	46	1	372.12
5081255	55	1	109.127
2069573	63	1	68.0648
2990047	68	0	102.343
5979209	59	0	401.815
4581725	57	0	95.8048
1036258	47	1	409.403
4088327	67	0	-2.52371
1782415	44	1	-5.56366
3651539	49	1	248.745
2352797	54	1	-12.9105
1038861	49	0	-13.7827
2394545	53	0	-10.8342
3670766	43	1	402.433
5835943	56	1	31.0607
5295635	60	1	24.3908
1975838	62	0	-11.1576
4942307	66	1	32.9402
2475836	59	0	-14.1031
1911872	58	0	-7.33798
5914645	54	1	-7.49915
2472584	51	1	-14.5662
1577719	70	0	36.7358
2160199	61	0	150.699
3461713	52	1	408.948
4739765	48	1	84.108
4381192	57	1	380.384
3993369	52	1	78.3131
1978275	62	1	-11.8153
3500808	65	1	-10.0722
3277139	43	0	-10.7943
4391011	65	0	-10.9048
3770749	45	0	21.536
5294130	50	1	34.5047
5813147	64	0	-11.831
4136911	41	0	-11.3688
1410564	46	1	-13.9976
5044402	65	1	-11.5583
1101014	53	1	-15.9573
2688992	48	0	405.062
4884900	46	1	41.6836
1497895	56	0	-9.22506
4598519	50	0	-10.6602
4245074	60	0	-12.3161
2137635	69	1	-12.9059
5975397	61	0	-13.4105
5392305	68	1	-12.6932
4402511	66	1	36.7956
1484036	43	1	-2.60241
2714771	58	0	-14.5068
5625958	45	1	390.156
1353154	68	0	18.3274
4287238	59	0	-14.3062
2132870	59	0	-13.0769
4645374	69	1	409.369
5937822	40	0	-12.5059
5071635	66	1	-11.0484
4369795	67	1	37.2628
5834541	60	1	59.0133
3804312	68	1	-13.5516
5810691	54	0	66.3886
5175321	60	1	-4.56127
3477528	55	1	69.077
5767815	56	0	73.1725
4691243	60	0	8.86176
3982305	55	1	81.3904
3874721	41	0	-9.63958
2688543	40	0	381.163
5617882	58	0	-14.0898
1832375	43	1	401.051
4548562	59	1	-12.6569
4962027	52	1	345.623
3268937	44	0	-9.64886
4933050	43	1	393.042
2280701	48	0	-12.9279
4489247	62	0	-10.7006
2953725	58	1	-10.6499
3059179	50	1	-11.019
2309136	65	1	-9.77737
2564646	69	0	-14.0235
5190877	50	1	-10.7975
5345050	43	1	-12.6096
1038530	53	0	-11.8949
5329206	42	1	-13.3872
2849360	41	1	-12.1172
1589801	56	0	-11.4645
2872859	51	0	37.1926
3658380	62	1	54.4807
2373408	65	1	-13.4356
3591744	50	1	60.9906
4968629	66	1	-14.7321
5954165	64	0	23.625
5129407	55	0	62.4975
2054727	60	0	143.048
1292279	64	0	35.7658
5746953	60	0	60.6238
4712612	65	1	63.3739
3168881	44	0	-14.3527
5347255	49	1	404.006
3559409	56	0	-10.6881
1291966	58	1	-11.5856
5464549	61	0	91.3476
5558154	45	0	-10.0845
2375487	61	1	17.5801
5607160	54	0	-7.21413
3919878	65	1	82.3604
1976200	42	0	-10.317
3479346	41	0	384.064
3626276	51	1	409.003
4370035	54	0	357.893
1778787	67	1	48.6471
1111463	68	0	-14.9913
3508418	53	0	151.718
1957431	50	0	-11.5158
2680294	50	1	298.895
2813113	60	1	79.5132
2427753	60	1	-13.8219
5447768	47	0	279.414
2100821	51	1	-1.85308
2258626	48	0	-13.0812
4822300	57	0	405.414
3308327	63	1	-11.5308
3049486	60	1	2.47068
4072291	44	1	66.0345
4720345	55	1	-14.0658
1480794	61	1	-12.0238
5978837	50	1	114.06
5717857	43	0	338.013
3390320	47	0	75.6765
4105275	62	0	-12.3463
4769916	60	0	-12.6057
2700228	63	0	66.1479
1623532	56	1	5.41949
3286469	53	1	-1.42308
3231634	67	0	-13.5071
4364855	68	0	-12.8078
5783254	52	0	-11.555
1173011	65	0	371.542
4635440	56	1	87.7752
1178932	64	1	18.3444
2180869	46	0	96.137
1112195	64	0	-14.3205
5483418	67	1	-13.9524
3033731	61	1	412.106
3096044	43	0	-14.2389
1793444	63	1	154.04
5380499	41	0	-13.7944
2063211	64	0	-12.8777
2368592	62	1	-14.4882
2598253	59	0	407.413
2193058	45	0	102.876
1299949	49	0	-13.754
5008858	54	0	86.457
4171506	61	0	12.6681
2410009	61	1	-12.5698
1037014	40	0	0.00663635
3113020	48	0	-10.4536
2542032	64	0	103.255
1986129	53	0	-14.0083
4335723	42	1	13.2678
5961741	44	1	-12.6423
2313478	45	1	408.773
5094294	65	1	-1.88199
1193939	53	1	3.54109
3536715	48	1	106.664
3375815	53	1	-12.9021
2278593	55	0	402.183
1600745	53	0	24.0383
3843827	41	0	81.09
5794932	42	0	66.9015
1372901	54	0	60.9944
3876117	56	0	66.9773
2114973	42	1	81.9924
5319076	66	1	103.645
4143243	42	1	91.4555
5579231	54	1	-11.8737
2392223	61	1	115.425
3362184	45	1	-12.1039
1305207	43	0	-11.2801
1749691	53	0	32.4067
2162527	53	1	55.6885
4887009	51	0	101.127
3672846	63	0	78.2581
5352220	64	1	-14.8539
3026090	62	0	-11.3886
5180016	61	0	-10.0525
3533340	60	1	-13.9917
5288699	41	0	-10.1691
1479066	63	1	7.99201
1631990	61	1	-10.1733
5852262	68	0	-12.2631
3799879	45	0	-8.84263
2708839	66	1	64.8971
4037216	50	1	398.09
3454894	42	0	99.6832
4838145	40	0	391.502
1546076	42	0	195.93
3259216	65	1	-8.37389
2003908	67	0	-10.3927
2520834	63	0	-11.7437
2035368	49	0	380.073
5541034	57	0	-13.4139
5057771	67	1	22.3377
4374146	47	0	-15.9957
1646049	41	0	-13.3874
5382234	46	0	-2.95993
1304644	52	0	-12.4813
1533758	65	1	-9.43814
3161936	50	0	383.77
5374185	64	0	90.1229
4740365	60	1	95.8063
2195125	62	0	-13.2027
5023166	63	1	71.6254
1888917	41	0	6.43568
3450373	41	0	-14.0062
3825555	51	0	-12.6279
5157601	42	0	16.5926
4990620	56	1	82.1131
1303221	69	0	-12.7608
4461600	58	1	79.2611
1579420	67	1	-12.3079
3104462	53	0	12.2475
4632669	58	0	-10.7253
1748623	48	1	113.097
5823773	52	0	160.238
1422228	50	0	155.227
5741233	68	1	-12.3429
5055678	59	0	395.426
1554437	55	0	398.128
3151367	48	0	89.2217
3707297	65	1	0.770136
4689268	43	1	-12.5501
5706854	58	1	-14.4
4570388	40	0	-13.2953
2514562	47	1	-11.574
3454917	65	0	-13.3989
2558661	58	0	-10.8666
1358492	48	0	-12.637
5679139	61	1	-12.2846
2067440	63	1	-12.253
5389489	42	1	64.0139
4655111	65	0	-11.4673
1041196	56	1	-12.5509
1128199	47	0	-10.0073
1679637	48	1	332.114
3300567	56	0	76.8258
2072437	61	0	-12.0397
5174937	65	0	-8.43067
3278039	51	0	-12.8946
5118422	61	0	-0.809169
3742135	57	1	88.0217
1240230	60	0	-13.9194
5875691	67	0	-12.6575
2271918	64	1	-11.394
6019057	59	1	19.5186
1448888	42	0	-14.273
3768925	48	0	-9.44331
3617703	69	1	-13.4124
4745704	58	1	2.57161
4141589	58	1	2.04341
1779677	54	1	385.408
4313705	54	0	0.753035
1361850	52	0	403.515
4309864	52	0	22.2306
5389954	55	0	410.886
5967575	61	1	-13.7972
1916445	64	1	-12.1081
1399689	66	1	287.939
5996265	58	1	-14.0205
1693021	65	0	-9.15798
5155715	49	1	52.9021
2472482	68	0	-11.8272
5422109	66	1	403.802
2187822	59	1	-12.4693
1405859	66	0	91.4544
5480164	67	1	-11.4518
1007982	66	1	-14.8544
6010445	61	1	-11.5334
4040855	51	1	-12.8526
1958463	66	1	-9.24252
4524898	43	1	-14.603
4395989	65	1	-12.5837
2799721	57	1	-10.4173
5512460	65	1	-13.7134
4639050	54	0	-7.79949
1375692	40	0	-2.79536
5795204	45	0	-12.7067
2852676	62	0	-12.3834
5899685	60	1	-9.865
4770346	63	1	-11.9523
2196259	63	0	-11.9031
2239973	46	0	-5.32161
2480702	68	1	-10.9707
4856908	52	0	-13.0714
1356516	57	0	-15.246
2097913	64	1	-12.7215
2153882	61	1	-11.3341
5208534	59	0	-12.2524
5157613	50	0	-14.4834
1466795	61	0	-11.1286
2941139	61	0	17.1055
2486965	57	1	-10.9163
4825859	65	0	-9.49605
3324355	54	1	-11.4843
3413585	41	0	-12.1308
3288976	58	0	-12.9662
2184378	68	0	-12.7413
3225454	54	0	-13.5572
5410456	57	1	-12.841
5979297	63	0	-13.0484
2707439	56	1	-13.8956
5550283	68	0	-11.1057
4146052	64	0	-13.6675
2195552	67	0	306.241
1712442	65	0	-9.76832
3081665	46	0	-13.5162
1277562	66	0	-10.7096
3581038	66	1	-10.5776
1030944	61	1	-7.93275
3056092	54	0	70.113
3884284	59	0	-13.1663
4512998	63	0	-13.0326
2390693	53	1	155.962
2510107	61	0	-9.97706
3582478	41	1	147.301
2248506	54	0	-11.3414
5851318	57	0	-11.817
1068187	57	1	-3.68422
4008671	42	0	-13.5118
3862210	69	1	0.504612
1112699	55	0	-11.1908
4886552	60	0	-14.1496
4741007	56	1	9.91535
2272910	55	1	-11.25
1025603	61	0	5.8082
5180773	64	1	-2.31588
5714675	68	1	-11.6896
4203718	43	1	-4.9489
4076289	62	0	-10.8881
4089743	68	0	-14.101
2358013	64	0	-12.2696
1376378	64	0	80.4537
4517602	63	0	3.70718
3389418	55	0	156.459
1997578	61	1	-10.5113
4979435	54	1	-11.1296
3393970	59	0	41.2961
1716849	58	0	75.1943
1285041	49	0	-14.3129
2183379	41	0	383.498
2152667	65	1	200.301
3601129	59	0	193.543
1906606	41	0	95.7186
2155137	56	1	69.1359
4660395	60	1	73.0133
4641508	55	0	71.507
5285459	56	1	-12.4768
3900506	57	1	-11.0545
3697764	55	0	-10.712
1076164	54	1	-12.823
2839001	50	0	-15.5065
3369526	67	1	-11.5183
4246072	45	1	194.791
4690956	67	1	21.6032
2728570	63	0	-11.0847
1830791	67	1	-11.323
1240497	51	0	-14.1216
5599265	46	1	-14.2086
3464721	45	0	-15.0193
3468057	57	1	20.714
4951462	42	1	-11.8987
5275275	56	1	-13.4502
2899165	62	1	102.799
5570702	58	1	-11.2622
5880581	63	1	-12.5669
4123846	53	0	102.655
3075276	65	0	395.364
4221971	44	1	95.7057
4295155	60	1	385.956
5471485	67	1	-13.5245
1580596	43	0	-11.6136
4031831	51	0	-14.0735
3438406	51	1	-10.8053
5624501	62	0	-13.3655
2609661	56	0	-11.6325
1715980	69	0	-10.7072
3595400	41	0	-9.31049
5458255	64	0	-10.3705
4753817	48	1	-12.0601
4083279	63	1	-10.9432
1986530	44	0	-14.1814
3312596	55	0	5.5681
2530320	44	0	72.8158
2641244	49	1	94.5302
1114652	65	1	54.829
2407431	64	0	73.484
5117069	64	1	-11.6277
5975467	68	1	-13.5597
4321330	57	0	-7.35161
1341296	50	0	378.416
4610188	45	1	94.1929
1704360	50	0	160.195
1170778	57	0	-11.8947
4635382	67	0	-11.5592
2413186	45	0	-3.97218
2273024	64	0	-13.0183
1494810	60	0	-12.3701
2436842	42	0	41.997
2757752	50	0	39.1236
3307249	46	0	61.2341
1773975	59	0	-11.1897
3485661	69	1	-12.7473
3990002	53	1	-14.9094
3988353	58	0	344.721
3464631	68	0	66.0758
4627126	55	1	-10.9029
3727581	66	0	-13.0433
2028709	60	1	0.436019
4193351	53	1	0.195576
1383386	66	0	-12.6297
2259050	66	1	-11.5111
4374040	66	1	258.567
2464627	40	0	69.854
1485691	41	0	406.945
2532253	49	0	-11.509
3344210	67	0	-12.7719
1728579	45	1	29.2704
3669339	66	0	-12.4835
4439311	52	0	56.7007
4064478	41	1	-15.3716
5742742	44	1	66.7716
4853708	59	1	-12.3287
5411859	52	1	-11.3509
5107089	48	0	-10.8118
2880855	62	0	103.34
5782190	66	0	326.667
2345414	57	1	-5.50098
2755448	61	0	-13.7381
3430020	66	1	-9.98662
3127025	60	1	-12.493
3127042	51	1	327.606
2845003	48	1	31.2201
3696482	49	0	205.055
4763646	41	1	-13.3394
1177655	60	1	-12.5659
5936279	43	1	110.778
1307692	58	0	-13.0537
1750153	70	0	85.2457
2200317	66	1	-11.2288
3917709	45	0	-10.3178
3365697	67	1	-9.27725
3539179	47	1	-10.6789
1502000	45	0	-13.4098
2520291	42	0	12.1301
2119059	65	1	75.5834
5745611	59	1	20.7078
5456484	67	0	-12.1013
3489253	49	0	73.8805
3681737	47	0	-10.2656
2944117	64	0	-13.425
5752549	68	1	59.8835
3936950	61	1	88.0572
1331874	43	1	-14.0474
5822971	42	1	-11.3578
3359160	65	0	-12.9319
2642191	68	1	-12.8376
4083673	69	0	371.748
3348774	41	1	135.39
1716071	65	0	-15.2498
3892820	66	0	-10.2695
3912847	53	0	-12.4796
5701475	61	0	85.6856
4344232	51	1	159.402
5675910	60	1	-13.8739
3541731	45	0	-13.5864
5382863	44	0	66.9823
3816048	63	0	-11.2986
6005930	41	0	7.08979
2402620	63	0	84.9728
1967035	64	0	-12.5615
3875436	54	0	-13.7876
1791785	48	0	387.365
3921990	53	0	372
3500574	46	0	18.3158
3329915	62	0	76.9898
5212935	63	1	26.3553
4189133	51	0	368.408
4314055	58	0	157.41
2907906	57	0	363.025
1497148	48	1	-10.155
2831116	41	1	-14.2734
2667674	60	1	145.285
4216745	68	0	-11.2686
1534716	46	1	-8.3275
1206157	46	0	-13.0875
3081522	53	1	-13.9448
3044963	57	1	409.383
4046040	62	1	72.8122
1637554	50	0	-14.7663
3276702	60	0	-12.1061
2754229	61	1	15.9086
3779344	66	0	-11.7014
1031621	57	0	-8.44488
1347720	49	1	360.794
4859156	62	0	16.0352
4615924	46	1	324.521
3659003	63	1	75.2667
1898156	46	0	-7.49035
1261270	61	0	-8.2478
2781163	43	0	36.267
5911886	61	0	380.386
5115538	40	1	7.62065
5149515	68	1	-11.5339
4812603	64	0	-13.6479
3250934	41	0	153.723
5446457	62	0	-10.3434
4387937	60	0	-11.3118
4546748	66	1	65.2368
5781959	56	0	-7.17354
5346757	67	1	-13.0717
3872088	41	1	-12.2072
4588480	61	1	-10.9831
1781859	60	1	-12.845
2625537	64	1	23.2759
4105724	45	1	59.4107
1508164	69	0	56.0132
2961159	67	1	61.3022
2818028	64	0	70.6232
5024204	64	1	62.8318
3022931	49	1	79.9344
5165670	59	1	102.039
1086150	62	0	-7.60895
2425984	55	0	329.285
1808800	59	0	155.511
4653957	50	0	-10.3414
1295328	44	1	58.985
2827099	49	1	-14.0698
2568396	46	0	271.156
3775634	64	0	-13.1881
2198806	59	0	-12.3462
5425866	59	1	-12.2035
3904215	53	1	93.699
5122691	45	1	157.053
2031954	53	1	1.80278
5828258	57	1	93.9482
5584584	68	1	-11.331
4841053	42	0	392.446
4723065	52	0	91.4848
3484553	51	0	45.8667
2289496	45	0	347.107
3804114	43	0	-12.3726
2817134	55	0	349.399
3700034	69	0	-7.05901
2054095	44	1	381.943
3774412	65	1	23.3885
4675203	63	0	-16.2866
5341007	69	0	-11.7344
3550630	60	0	-13.7745
5685677	54	1	-13.2942
2600683	62	0	-13.573
4833791	62	1	-13.4827
4920804	57	1	25.5141
5891606	49	0	83.9532
4381527	57	0	406.59
1123931	66	0	9.7722
5516823	55	1	91.2987
4109187	51	0	34.6471
1659642	63	0	19.6329
3887297	63	0	-10.5211
3170234	43	0	337.769
5731166	48	0	300.348
1792622	62	1	21.5181
2525849	54	1	-14.3554
5780921	45	0	-11.74
4901121	61	0	-10.4438
4977952	68	1	-9.52946
3710133	40	1	-11.0093
2900275	45	1	-10.3472
4508347	50	0	-15.837
5297212	62	1	6.34469
4611656	67	1	6.53396
4126020	46	0	-13.8041
5506952	65	0	-11.8255
3531044	48	0	-11.1011
2402659	43	0	7.1578
2917848	47	1	-15.795
5471392	64	1	72.2122
5352840	47	0	-12.1839
1947287	65	0	-10.7437
3567172	52	0	-11.7769
2700613	59	1	-15.1377
1264573	57	0	-12.0563
2479554	67	1	-13.9068
3817894	40	1	-14.4515
2719878	46	1	-14.7311
1350561	61	1	-14.5379
3032995	63	1	-2.69195
1597573	60	0	63.8355
5340835	66	0	-11.0685
1558746	63	0	-10.7128
1431489	59	1	-13.5302
2249307	49	0	-10.6251
1108902	64	1	-15.6638
3860894	62	1	56.0226
1879450	51	0	-13.5116
4325435	49	1	-14.1227
3751120	63	0	-13.8525
4389678	60	0	-14.6723
3762814	64	0	55.6164
2115813	62	0	6.2184
5690106	55	1	-6.93517
5749070	52	0	-13.6133
4329337	64	0	-11.7645
5922651	56	0	-11.1484
5593338	51	0	-11.6623
1878490	46	1	-15.8593
1458223	52	1	45.1811
3887283	44	0	330.954
5485434	45	0	-13.0252
2398497	42	0	226.277
5603128	51	1	406.686
1687027	41	1	4.36721
6000892	46	0	3.36375
5738978	51	0	408.601
2441090	63	1	19.1461
5297014	48	0	353.019
2495672	56	0	-7.94615
1519694	48	1	-13.4526
3063529	60	1	-14.4728
4750957	65	0	-10.4754
2272599	69	1	-3.31167
1950164	64	1	-10.5362
3464804	42	1	-2.82308
4263015	60	0	55.2012
5811000	50	1	-3.30053
5488111	48	0	-13.1867
3421023	45	1	-10.1323
1811008	66	0	-14.1937
5017288	60	0	86.0528
5387469	68	0	-11.3546
2040915	41	0	7.53722
4521038	48	0	-12.0499
3245141	64	0	252.376
1622856	68	1	-10.0032
1372583	69	0	-12.1141
1176068	60	0	-9.27768
2636466	56	1	5.60772
2545357	58	1	-10.5774
2520477	51	0	193.381
2616461	63	1	-12.4154
2866496	52	1	30.3916
3127341	47	0	103.203
2634617	66	0	-13.9451
3656389	42	0	-11.9701
5201097	54	0	78.4445
1541480	62	1	57.3074
2253896	41	1	204.926
2758503	62	0	99.087
3615489	52	0	68.3363
1784508	60	0	39.1331
3247403	62	0	77.8718
3664805	68	1	105.624
4014049	43	1	64.5266
2540229	45	1	88.8361
1051596	45	0	-7.93824
2311616	44	1	4.41256
4046390	62	1	95.1836
2381429	49	0	15.6521
2173856	56	0	-13.2026
5946357	41	0	-12.9756
4676789	53	1	20.0191
3026242	60	0	-13.6909
5008396	65	0	364.696
3343469	58	0	-12.1339
1285816	60	1	-13.9561
5230952	41	1	14.0144
1922728	63	0	149.279
4561391	52	1	146.431
4511633	43	0	145.924
1174816	41	0	-13.6243
2516648	63	0	-11.9241
3764591	45	1	96.2211
1982384	52	0	153.662
3679639	60	1	-13.4313
4191867	51	1	-12.9542
4418749	52	0	-12.4675
4765702	47	0	200.885
5800943	58	1	-12.0419
3042733	42	1	-12.1492
4964363	62	1	-11.8586
2675775	62	1	-13.1251
1957699	45	0	195.509
3749801	66	0	-12.9419
3319216	65	1	-13.8051
4098553	48	1	-12.5327
3737862	52	0	410.397
1183929	43	0	-10.0822
4692222	61	1	-12.5087
2053164	40	0	-13.7895
6025169	46	0	-11.0188
2750916	40	1	-15.5651
5765984	48	0	152.891
1889044	40	0	407.44
2863561	42	0	-12.2809
5217466	63	1	368.745
4012393	63	0	392.167
4880793	44	0	186.814
6014754	51	1	372.75
1671372	51	1	-8.55887
4911129	60	0	-12.4576
2392558	50	1	-14.306
1448806	50	0	384.387
4068952	59	0	-12.7943
4286262	62	0	21.1927
1225621	57	1	101.968
4676207	43	0	1.90608
1186249	62	0	-12.0916
4955491	57	0	-13.2345
3342430	65	1	94.0216
4280756	50	0	37.0025
3637249	52	0	-11.622
2663582	41	0	-11.2227
4124426	62	1	-13.2294
1629344	67	1	-13.8779
3752919	43	1	18.9432
5009750	67	0	-14.8104
1486838	43	1	161.646
3773461	65	1	-10.2973
3506537	41	0	-13.6301
5177138	47	0	-10.3968
1034571	47	1	410.359
1757571	42	0	-13.7077
2215061	57	1	-13.5248
5335789	43	1	96.4362
2407405	57	1	-12.6417
2869578	47	1	66.3524
3497345	43	1	97.2215
2013905	63	1	159.148
2176367	41	1	-13.8834
3316058	63	0	-11.8385
2179742	63	0	54.9601
3489229	61	0	151.86
5994135	69	0	88.7833
3497969	63	1	4.20589
1191594	60	1	84.8853
4161334	53	1	80.951
5624183	45	1	72.8701
2862832	40	1	407.796
4862661	42	0	403.623
2590028	66	1	55.5321
5430386	62	0	63.8119
5797854	56	0	32.2514
4812625	55	1	-13.3926
1030277	51	1	-11.0027
2909168	58	0	-11.3456
4168758	66	1	-13.3454
4741153	69	0	384.647
2391090	61	0	-15.2401
3583385	50	1	102.964
1364248	54	1	-13.3851
3933612	59	0	157.459
1063947	42	0	-8.77777
2219268	47	0	-12.5897
5323212	45	0	78.4723
3551229	49	1	75.2175
5900178	60	0	-11.0887
4830192	55	0	59.7641
4500597	43	0	88.0345
2234309	58	0	155.911
4331790	63	1	-13.6693
4604751	55	0	149.781
5412415	53	0	-9.3545
1201823	44	1	-12.3766
1888820	46	1	142.284
2304194	59	0	61.3739
5267347	50	0	373.854
3684406	44	1	398.346
3952286	58	0	392.031
4396029	56	1	-10.2558
1416295	58	0	-0.278278
5433405	43	1	34.9529
2806431	58	1	-13.2205
3801605	65	0	-10.1155
4186501	56	0	-13.7866
3313925	67	0	-11.6703
2627325	67	1	19.025
2649681	56	1	158.888
2509208	44	1	58.4523
2038232	60	0	93.0887
2277056	67	1	26.9372
5017422	65	0	-13.1443
5630304	48	1	-12.1917
2396888	46	0	-12.4832
5034446	58	1	-9.04247
4294227	42	1	98.9652
